user_id,event_name,event_date,device,acquisition_channel
U01429,signup,2025-10-01,Web,Paid Search
U01429,email_verified,2025-10-02,Web,Paid Search
U01430,signup,2025-10-28,Web,Paid Search
U01430,email_verified,2025-10-29,Web,Paid Search
U01430,profile_completed,2025-10-30,Web,Paid Search
U01430,trial_started,2025-10-31,Web,Paid Search
U01430,subscription_started,2025-11-04,Web,Paid Search
U01431,signup,2025-11-15,iOS,Organic
U01431,email_verified,2025-11-16,iOS,Organic
U01431,profile_completed,2025-11-17,iOS,Organic
U01431,trial_started,2025-11-18,iOS,Organic
U01431,subscription_started,2025-11-22,iOS,Organic
U01432,signup,2025-10-16,Web,Referral
U01432,email_verified,2025-10-17,Web,Referral
U01432,profile_completed,2025-10-18,Web,Referral
U01433,signup,2025-11-05,iOS,Referral
U01434,signup,2025-10-11,Web,Paid Search
U01434,email_verified,2025-10-12,Web,Paid Search
U01434,profile_completed,2025-10-13,Web,Paid Search
U01434,trial_started,2025-10-14,Web,Paid Search
U01435,signup,2025-11-18,Android,Organic
U01435,email_verified,2025-11-19,Android,Organic
U01435,profile_completed,2025-11-20,Android,Organic
U01436,signup,2025-10-17,Web,Paid Search
U01437,signup,2025-11-25,Web,Paid Social
U01437,email_verified,2025-11-26,Web,Paid Social
U01437,profile_completed,2025-11-27,Web,Paid Social
U01437,trial_started,2025-11-28,Web,Paid Social
U01437,subscription_started,2025-12-02,Web,Paid Social
U01438,signup,2025-10-09,iOS,Organic
U01438,email_verified,2025-10-10,iOS,Organic
U01438,profile_completed,2025-10-11,iOS,Organic
U01439,signup,2025-11-12,iOS,Paid Search
U01439,email_verified,2025-11-13,iOS,Paid Search
U01439,profile_completed,2025-11-14,iOS,Paid Search
U01439,trial_started,2025-11-15,iOS,Paid Search
U01439,subscription_started,2025-11-19,iOS,Paid Search
U01440,signup,2025-10-07,Web,Organic
U01440,email_verified,2025-10-08,Web,Organic
U01440,profile_completed,2025-10-09,Web,Organic
U01440,trial_started,2025-10-10,Web,Organic
U01441,signup,2025-10-11,iOS,Paid Search
U01441,email_verified,2025-10-12,iOS,Paid Search
U01442,signup,2025-10-07,Web,Organic
U01442,email_verified,2025-10-08,Web,Organic
U01442,profile_completed,2025-10-09,Web,Organic
U01443,signup,2025-11-12,iOS,Organic
U01444,signup,2025-11-12,Web,Organic
U01444,email_verified,2025-11-13,Web,Organic
U01444,profile_completed,2025-11-14,Web,Organic
U01445,signup,2025-10-05,iOS,Paid Search
U01445,email_verified,2025-10-06,iOS,Paid Search
U01445,profile_completed,2025-10-07,iOS,Paid Search
U01445,trial_started,2025-10-08,iOS,Paid Search
U01445,subscription_started,2025-10-12,iOS,Paid Search
U01446,signup,2025-10-04,Web,Organic
U01446,email_verified,2025-10-05,Web,Organic
U01446,profile_completed,2025-10-06,Web,Organic
U01447,signup,2025-11-21,Web,Paid Search
U01447,email_verified,2025-11-22,Web,Paid Search
U01447,profile_completed,2025-11-23,Web,Paid Search
U01447,trial_started,2025-11-24,Web,Paid Search
U01448,signup,2025-10-28,Web,Organic
U01448,email_verified,2025-10-29,Web,Organic
U01448,profile_completed,2025-10-30,Web,Organic
U01448,trial_started,2025-10-31,Web,Organic
U01448,subscription_started,2025-11-04,Web,Organic
U01449,signup,2025-11-25,Web,Paid Search
U01449,email_verified,2025-11-26,Web,Paid Search
U01449,profile_completed,2025-11-27,Web,Paid Search
U01449,trial_started,2025-11-28,Web,Paid Search
U01450,signup,2025-10-03,Android,Paid Social
U01450,email_verified,2025-10-04,Android,Paid Social
U01450,profile_completed,2025-10-05,Android,Paid Social
U01450,trial_started,2025-10-06,Android,Paid Social
U01450,subscription_started,2025-10-10,Android,Paid Social
U01451,signup,2025-10-14,iOS,Organic
U01452,signup,2025-10-23,Android,Paid Social
U01452,email_verified,2025-10-24,Android,Paid Social
U01452,profile_completed,2025-10-25,Android,Paid Social
U01453,signup,2025-11-10,Web,Paid Search
U01453,email_verified,2025-11-11,Web,Paid Search
U01453,profile_completed,2025-11-12,Web,Paid Search
U01453,trial_started,2025-11-13,Web,Paid Search
U01453,subscription_started,2025-11-17,Web,Paid Search
U01454,signup,2025-11-21,Web,Referral
U01454,email_verified,2025-11-22,Web,Referral
U01454,profile_completed,2025-11-23,Web,Referral
U01454,trial_started,2025-11-24,Web,Referral
U01454,subscription_started,2025-11-28,Web,Referral
U01455,signup,2025-10-16,Android,Organic
U01455,email_verified,2025-10-17,Android,Organic
U01456,signup,2025-11-08,Android,Paid Social
U01456,email_verified,2025-11-09,Android,Paid Social
U01457,signup,2025-10-25,Web,Paid Social
U01457,email_verified,2025-10-26,Web,Paid Social
U01457,profile_completed,2025-10-27,Web,Paid Social
U01458,signup,2025-10-13,Web,Paid Search
U01458,email_verified,2025-10-14,Web,Paid Search
U01458,profile_completed,2025-10-15,Web,Paid Search
U01458,trial_started,2025-10-16,Web,Paid Search
U01459,signup,2025-11-02,Web,Paid Search
U01460,signup,2025-11-29,Android,Referral
U01461,signup,2025-10-23,Android,Paid Search
U01461,email_verified,2025-10-24,Android,Paid Search
U01462,signup,2025-10-05,Web,Organic
U01463,signup,2025-10-04,Android,Paid Search
U01464,signup,2025-11-03,Web,Organic
U01464,email_verified,2025-11-04,Web,Organic
U01464,profile_completed,2025-11-05,Web,Organic
U01464,trial_started,2025-11-06,Web,Organic
U01465,signup,2025-10-16,iOS,Organic
U01466,signup,2025-10-23,Web,Organic
U01466,email_verified,2025-10-24,Web,Organic
U01466,profile_completed,2025-10-25,Web,Organic
U01466,trial_started,2025-10-26,Web,Organic
U01467,signup,2025-10-26,iOS,Organic
U01467,email_verified,2025-10-27,iOS,Organic
U01467,profile_completed,2025-10-28,iOS,Organic
U01468,signup,2025-11-02,Web,Paid Search
U01468,email_verified,2025-11-03,Web,Paid Search
U01469,signup,2025-10-21,Web,Organic
U01469,email_verified,2025-10-22,Web,Organic
U01469,profile_completed,2025-10-23,Web,Organic
U01469,trial_started,2025-10-24,Web,Organic
U01470,signup,2025-10-20,iOS,Paid Social
U01471,signup,2025-11-02,Android,Organic
U01471,email_verified,2025-11-03,Android,Organic
U01471,profile_completed,2025-11-04,Android,Organic
U01472,signup,2025-11-29,Web,Organic
U01472,email_verified,2025-11-30,Web,Organic
U01473,signup,2025-10-18,iOS,Organic
U01473,email_verified,2025-10-19,iOS,Organic
U01473,profile_completed,2025-10-20,iOS,Organic
U01473,trial_started,2025-10-21,iOS,Organic
U01474,signup,2025-11-14,Web,Organic
U01474,email_verified,2025-11-15,Web,Organic
U01474,profile_completed,2025-11-16,Web,Organic
U01475,signup,2025-10-07,Web,Paid Search
U01475,email_verified,2025-10-08,Web,Paid Search
U01475,profile_completed,2025-10-09,Web,Paid Search
U01476,signup,2025-11-07,Android,Organic
U01476,email_verified,2025-11-08,Android,Organic
U01476,profile_completed,2025-11-09,Android,Organic
U01477,signup,2025-10-16,iOS,Paid Social
U01477,email_verified,2025-10-17,iOS,Paid Social
U01477,profile_completed,2025-10-18,iOS,Paid Social
U01477,trial_started,2025-10-19,iOS,Paid Social
U01478,signup,2025-11-17,Android,Paid Social
U01478,email_verified,2025-11-18,Android,Paid Social
U01479,signup,2025-11-13,iOS,Paid Social
U01479,email_verified,2025-11-14,iOS,Paid Social
U01479,profile_completed,2025-11-15,iOS,Paid Social
U01480,signup,2025-10-06,iOS,Organic
U01481,signup,2025-11-18,Web,Paid Social
U01481,email_verified,2025-11-19,Web,Paid Social
U01482,signup,2025-10-25,Web,Organic
U01482,email_verified,2025-10-26,Web,Organic
U01482,profile_completed,2025-10-27,Web,Organic
U01482,trial_started,2025-10-28,Web,Organic
U01483,signup,2025-11-26,Web,Referral
U01484,signup,2025-11-10,iOS,Paid Social
U01484,email_verified,2025-11-11,iOS,Paid Social
U01484,profile_completed,2025-11-12,iOS,Paid Social
U01484,trial_started,2025-11-13,iOS,Paid Social
U01485,signup,2025-11-21,Web,Organic
U01485,email_verified,2025-11-22,Web,Organic
U01485,profile_completed,2025-11-23,Web,Organic
U01486,signup,2025-11-25,Android,Organic
U01486,email_verified,2025-11-26,Android,Organic
U01486,profile_completed,2025-11-27,Android,Organic
U01487,signup,2025-11-13,iOS,Paid Search
U01487,email_verified,2025-11-14,iOS,Paid Search
U01487,profile_completed,2025-11-15,iOS,Paid Search
U01487,trial_started,2025-11-16,iOS,Paid Search
U01488,signup,2025-11-15,Web,Paid Search
U01489,signup,2025-10-30,iOS,Organic
U01489,email_verified,2025-10-31,iOS,Organic
U01489,profile_completed,2025-11-01,iOS,Organic
U01489,trial_started,2025-11-02,iOS,Organic
U01490,signup,2025-11-24,Android,Organic
U01490,email_verified,2025-11-25,Android,Organic
U01490,profile_completed,2025-11-26,Android,Organic
U01491,signup,2025-10-09,iOS,Organic
U01491,email_verified,2025-10-10,iOS,Organic
U01492,signup,2025-11-12,Web,Paid Social
U01493,signup,2025-10-04,iOS,Paid Social
U01493,email_verified,2025-10-05,iOS,Paid Social
U01494,signup,2025-10-23,Web,Paid Social
U01494,email_verified,2025-10-24,Web,Paid Social
U01495,signup,2025-10-25,iOS,Organic
U01495,email_verified,2025-10-26,iOS,Organic
U01496,signup,2025-10-13,Android,Paid Search
U01497,signup,2025-11-12,iOS,Paid Social
U01498,signup,2025-11-02,iOS,Referral
U01499,signup,2025-10-03,Web,Organic
U01499,email_verified,2025-10-04,Web,Organic
U01499,profile_completed,2025-10-05,Web,Organic
U01499,trial_started,2025-10-06,Web,Organic
U01500,signup,2025-11-12,Web,Organic
U01500,email_verified,2025-11-13,Web,Organic
U01500,profile_completed,2025-11-14,Web,Organic
U01501,signup,2025-10-19,Web,Paid Social
U01502,signup,2025-11-12,iOS,Organic
U01502,email_verified,2025-11-13,iOS,Organic
U01502,profile_completed,2025-11-14,iOS,Organic
U01502,trial_started,2025-11-15,iOS,Organic
U01502,subscription_started,2025-11-19,iOS,Organic
U01503,signup,2025-10-27,Android,Paid Social
U01503,email_verified,2025-10-28,Android,Paid Social
U01503,profile_completed,2025-10-29,Android,Paid Social
U01504,signup,2025-10-30,Web,Organic
U01504,email_verified,2025-10-31,Web,Organic
U01505,signup,2025-11-29,Web,Organic
U01505,email_verified,2025-11-30,Web,Organic
U01505,profile_completed,2025-12-01,Web,Organic
U01505,trial_started,2025-12-02,Web,Organic
U01505,subscription_started,2025-12-06,Web,Organic
U01506,signup,2025-10-13,iOS,Organic
U01506,email_verified,2025-10-14,iOS,Organic
U01506,profile_completed,2025-10-15,iOS,Organic
U01506,trial_started,2025-10-16,iOS,Organic
U01506,subscription_started,2025-10-20,iOS,Organic
U01507,signup,2025-11-07,iOS,Referral
U01507,email_verified,2025-11-08,iOS,Referral
U01507,profile_completed,2025-11-09,iOS,Referral
U01508,signup,2025-10-04,iOS,Paid Search
U01509,signup,2025-10-31,Web,Organic
U01509,email_verified,2025-11-01,Web,Organic
U01510,signup,2025-10-14,Web,Paid Search
U01510,email_verified,2025-10-15,Web,Paid Search
U01510,profile_completed,2025-10-16,Web,Paid Search
U01510,trial_started,2025-10-17,Web,Paid Search
U01511,signup,2025-10-02,Android,Organic
U01511,email_verified,2025-10-03,Android,Organic
U01512,signup,2025-11-26,Web,Paid Search
U01512,email_verified,2025-11-27,Web,Paid Search
U01513,signup,2025-11-11,Android,Paid Search
U01513,email_verified,2025-11-12,Android,Paid Search
U01513,profile_completed,2025-11-13,Android,Paid Search
U01514,signup,2025-10-15,Android,Organic
U01514,email_verified,2025-10-16,Android,Organic
U01514,profile_completed,2025-10-17,Android,Organic
U01515,signup,2025-11-19,Android,Referral
U01515,email_verified,2025-11-20,Android,Referral
U01515,profile_completed,2025-11-21,Android,Referral
U01515,trial_started,2025-11-22,Android,Referral
U01516,signup,2025-10-01,iOS,Paid Social
U01516,email_verified,2025-10-02,iOS,Paid Social
U01517,signup,2025-11-06,Web,Paid Social
U01518,signup,2025-10-02,Android,Paid Search
U01518,email_verified,2025-10-03,Android,Paid Search
U01518,profile_completed,2025-10-04,Android,Paid Search
U01519,signup,2025-10-23,Web,Organic
U01519,email_verified,2025-10-24,Web,Organic
U01520,signup,2025-10-19,Web,Paid Search
U01520,email_verified,2025-10-20,Web,Paid Search
U01521,signup,2025-11-10,iOS,Referral
U01521,email_verified,2025-11-11,iOS,Referral
U01522,signup,2025-11-02,Web,Organic
U01522,email_verified,2025-11-03,Web,Organic
U01522,profile_completed,2025-11-04,Web,Organic
U01523,signup,2025-11-06,Web,Organic
U01524,signup,2025-10-27,Web,Paid Search
U01524,email_verified,2025-10-28,Web,Paid Search
U01524,profile_completed,2025-10-29,Web,Paid Search
U01524,trial_started,2025-10-30,Web,Paid Search
U01524,subscription_started,2025-11-03,Web,Paid Search
U01525,signup,2025-11-06,Web,Organic
U01525,email_verified,2025-11-07,Web,Organic
U01525,profile_completed,2025-11-08,Web,Organic
U01526,signup,2025-10-18,Web,Paid Search
U01526,email_verified,2025-10-19,Web,Paid Search
U01526,profile_completed,2025-10-20,Web,Paid Search
U01527,signup,2025-11-04,Web,Paid Social
U01527,email_verified,2025-11-05,Web,Paid Social
U01527,profile_completed,2025-11-06,Web,Paid Social
U01527,trial_started,2025-11-07,Web,Paid Social
U01528,signup,2025-11-23,Web,Paid Social
U01529,signup,2025-11-06,Web,Paid Search
U01530,signup,2025-11-10,Android,Paid Search
U01530,email_verified,2025-11-11,Android,Paid Search
U01530,profile_completed,2025-11-12,Android,Paid Search
U01530,trial_started,2025-11-13,Android,Paid Search
U01531,signup,2025-11-20,Android,Paid Search
U01532,signup,2025-11-10,Web,Referral
U01532,email_verified,2025-11-11,Web,Referral
U01532,profile_completed,2025-11-12,Web,Referral
U01533,signup,2025-10-02,Web,Paid Search
U01533,email_verified,2025-10-03,Web,Paid Search
U01533,profile_completed,2025-10-04,Web,Paid Search
U01534,signup,2025-10-31,Android,Paid Search
U01534,email_verified,2025-11-01,Android,Paid Search
U01534,profile_completed,2025-11-02,Android,Paid Search
U01535,signup,2025-10-10,Web,Referral
U01535,email_verified,2025-10-11,Web,Referral
U01536,signup,2025-11-12,Web,Paid Search
U01536,email_verified,2025-11-13,Web,Paid Search
U01536,profile_completed,2025-11-14,Web,Paid Search
U01537,signup,2025-11-17,Android,Organic
U01537,email_verified,2025-11-18,Android,Organic
U01537,profile_completed,2025-11-19,Android,Organic
U01537,trial_started,2025-11-20,Android,Organic
U01537,subscription_started,2025-11-24,Android,Organic
U01538,signup,2025-10-28,Web,Paid Search
U01538,email_verified,2025-10-29,Web,Paid Search
U01538,profile_completed,2025-10-30,Web,Paid Search
U01539,signup,2025-11-06,Web,Referral
U01539,email_verified,2025-11-07,Web,Referral
U01539,profile_completed,2025-11-08,Web,Referral
U01539,trial_started,2025-11-09,Web,Referral
U01540,signup,2025-10-28,Web,Paid Search
U01541,signup,2025-10-21,Android,Organic
U01542,signup,2025-11-24,iOS,Organic
U01543,signup,2025-10-29,Web,Organic
U01543,email_verified,2025-10-30,Web,Organic
U01544,signup,2025-11-12,Web,Paid Search
U01544,email_verified,2025-11-13,Web,Paid Search
U01545,signup,2025-11-18,Web,Paid Search
U01545,email_verified,2025-11-19,Web,Paid Search
U01545,profile_completed,2025-11-20,Web,Paid Search
U01545,trial_started,2025-11-21,Web,Paid Search
U01545,subscription_started,2025-11-25,Web,Paid Search
U01546,signup,2025-10-12,Web,Paid Search
U01547,signup,2025-10-17,Web,Organic
U01547,email_verified,2025-10-18,Web,Organic
U01548,signup,2025-11-02,Android,Paid Social
U01548,email_verified,2025-11-03,Android,Paid Social
U01549,signup,2025-10-15,Web,Referral
U01549,email_verified,2025-10-16,Web,Referral
U01549,profile_completed,2025-10-17,Web,Referral
U01549,trial_started,2025-10-18,Web,Referral
U01550,signup,2025-10-23,Web,Paid Search
U01550,email_verified,2025-10-24,Web,Paid Search
U01550,profile_completed,2025-10-25,Web,Paid Search
U01550,trial_started,2025-10-26,Web,Paid Search
U01550,subscription_started,2025-10-30,Web,Paid Search
U01551,signup,2025-11-13,Android,Referral
U01551,email_verified,2025-11-14,Android,Referral
U01552,signup,2025-10-07,Web,Referral
U01552,email_verified,2025-10-08,Web,Referral
U01552,profile_completed,2025-10-09,Web,Referral
U01553,signup,2025-10-31,Android,Referral
U01554,signup,2025-10-07,Web,Organic
U01554,email_verified,2025-10-08,Web,Organic
U01554,profile_completed,2025-10-09,Web,Organic
U01555,signup,2025-11-24,Android,Organic
U01555,email_verified,2025-11-25,Android,Organic
U01555,profile_completed,2025-11-26,Android,Organic
U01555,trial_started,2025-11-27,Android,Organic
U01556,signup,2025-10-30,Android,Paid Search
U01556,email_verified,2025-10-31,Android,Paid Search
U01556,profile_completed,2025-11-01,Android,Paid Search
U01557,signup,2025-11-10,Web,Paid Search
U01557,email_verified,2025-11-11,Web,Paid Search
U01558,signup,2025-10-27,Web,Organic
U01558,email_verified,2025-10-28,Web,Organic
U01558,profile_completed,2025-10-29,Web,Organic
U01558,trial_started,2025-10-30,Web,Organic
U01558,subscription_started,2025-11-03,Web,Organic
U01559,signup,2025-10-08,Android,Organic
U01560,signup,2025-10-12,iOS,Organic
U01560,email_verified,2025-10-13,iOS,Organic
U01560,profile_completed,2025-10-14,iOS,Organic
U01561,signup,2025-10-23,iOS,Organic
U01562,signup,2025-11-11,Web,Paid Social
U01562,email_verified,2025-11-12,Web,Paid Social
U01563,signup,2025-11-21,Web,Paid Search
U01564,signup,2025-10-27,Web,Paid Search
U01564,email_verified,2025-10-28,Web,Paid Search
U01564,profile_completed,2025-10-29,Web,Paid Search
U01565,signup,2025-11-24,Web,Paid Search
U01565,email_verified,2025-11-25,Web,Paid Search
U01566,signup,2025-11-11,Web,Paid Social
U01566,email_verified,2025-11-12,Web,Paid Social
U01567,signup,2025-11-21,Android,Paid Search
U01567,email_verified,2025-11-22,Android,Paid Search
U01567,profile_completed,2025-11-23,Android,Paid Search
U01567,trial_started,2025-11-24,Android,Paid Search
U01568,signup,2025-11-13,Android,Organic
U01568,email_verified,2025-11-14,Android,Organic
U01568,profile_completed,2025-11-15,Android,Organic
U01568,trial_started,2025-11-16,Android,Organic
U01569,signup,2025-11-16,Web,Organic
U01570,signup,2025-10-01,iOS,Organic
U01570,email_verified,2025-10-02,iOS,Organic
U01570,profile_completed,2025-10-03,iOS,Organic
U01571,signup,2025-11-16,Web,Organic
U01571,email_verified,2025-11-17,Web,Organic
U01571,profile_completed,2025-11-18,Web,Organic
U01572,signup,2025-11-26,Web,Organic
U01573,signup,2025-10-01,iOS,Paid Social
U01573,email_verified,2025-10-02,iOS,Paid Social
U01573,profile_completed,2025-10-03,iOS,Paid Social
U01574,signup,2025-10-04,Web,Paid Social
U01574,email_verified,2025-10-05,Web,Paid Social
U01575,signup,2025-11-10,Web,Referral
U01575,email_verified,2025-11-11,Web,Referral
U01575,profile_completed,2025-11-12,Web,Referral
U01576,signup,2025-10-11,Web,Organic
U01576,email_verified,2025-10-12,Web,Organic
U01577,signup,2025-10-22,iOS,Paid Social
U01577,email_verified,2025-10-23,iOS,Paid Social
U01578,signup,2025-11-26,iOS,Referral
U01578,email_verified,2025-11-27,iOS,Referral
U01578,profile_completed,2025-11-28,iOS,Referral
U01578,trial_started,2025-11-29,iOS,Referral
U01578,subscription_started,2025-12-03,iOS,Referral
U01579,signup,2025-11-02,iOS,Paid Search
U01579,email_verified,2025-11-03,iOS,Paid Search
U01580,signup,2025-10-13,Web,Organic
U01580,email_verified,2025-10-14,Web,Organic
U01580,profile_completed,2025-10-15,Web,Organic
U01581,signup,2025-11-21,iOS,Referral
U01581,email_verified,2025-11-22,iOS,Referral
U01582,signup,2025-10-26,Web,Organic
U01583,signup,2025-10-04,Web,Organic
U01584,signup,2025-11-05,Android,Paid Search
U01584,email_verified,2025-11-06,Android,Paid Search
U01585,signup,2025-11-12,Web,Organic
U01585,email_verified,2025-11-13,Web,Organic
U01585,profile_completed,2025-11-14,Web,Organic
U01585,trial_started,2025-11-15,Web,Organic
U01586,signup,2025-11-23,Web,Paid Social
U01586,email_verified,2025-11-24,Web,Paid Social
U01586,profile_completed,2025-11-25,Web,Paid Social
U01587,signup,2025-10-25,Web,Paid Search
U01587,email_verified,2025-10-26,Web,Paid Search
U01587,profile_completed,2025-10-27,Web,Paid Search
U01587,trial_started,2025-10-28,Web,Paid Search
U01588,signup,2025-10-12,Web,Paid Search
U01588,email_verified,2025-10-13,Web,Paid Search
U01589,signup,2025-10-05,Web,Paid Search
U01589,email_verified,2025-10-06,Web,Paid Search
U01589,profile_completed,2025-10-07,Web,Paid Search
U01590,signup,2025-11-11,Web,Paid Social
U01590,email_verified,2025-11-12,Web,Paid Social
U01590,profile_completed,2025-11-13,Web,Paid Social
U01590,trial_started,2025-11-14,Web,Paid Social
U01591,signup,2025-11-28,Web,Organic
U01591,email_verified,2025-11-29,Web,Organic
U01591,profile_completed,2025-11-30,Web,Organic
U01591,trial_started,2025-12-01,Web,Organic
U01592,signup,2025-11-25,Web,Referral
U01592,email_verified,2025-11-26,Web,Referral
U01592,profile_completed,2025-11-27,Web,Referral
U01593,signup,2025-11-28,Web,Paid Search
U01594,signup,2025-11-10,Web,Paid Search
U01595,signup,2025-10-31,Web,Organic
U01595,email_verified,2025-11-01,Web,Organic
U01595,profile_completed,2025-11-02,Web,Organic
U01595,trial_started,2025-11-03,Web,Organic
U01596,signup,2025-11-24,Android,Paid Search
U01596,email_verified,2025-11-25,Android,Paid Search
U01597,signup,2025-11-12,Android,Organic
U01597,email_verified,2025-11-13,Android,Organic
U01597,profile_completed,2025-11-14,Android,Organic
U01597,trial_started,2025-11-15,Android,Organic
U01597,subscription_started,2025-11-19,Android,Organic
U01598,signup,2025-11-25,Web,Referral
U01599,signup,2025-11-27,iOS,Organic
U01599,email_verified,2025-11-28,iOS,Organic
U01599,profile_completed,2025-11-29,iOS,Organic
U01599,trial_started,2025-11-30,iOS,Organic
U01600,signup,2025-11-23,Web,Organic
U01600,email_verified,2025-11-24,Web,Organic
U01600,profile_completed,2025-11-25,Web,Organic
U01600,trial_started,2025-11-26,Web,Organic
U01601,signup,2025-11-04,Web,Organic
U01602,signup,2025-10-26,Web,Paid Search
U01602,email_verified,2025-10-27,Web,Paid Search
U01602,profile_completed,2025-10-28,Web,Paid Search
U01602,trial_started,2025-10-29,Web,Paid Search
U01602,subscription_started,2025-11-02,Web,Paid Search
U01603,signup,2025-11-25,Web,Organic
U01604,signup,2025-11-17,Android,Paid Social
U01604,email_verified,2025-11-18,Android,Paid Social
U01604,profile_completed,2025-11-19,Android,Paid Social
U01604,trial_started,2025-11-20,Android,Paid Social
U01604,subscription_started,2025-11-24,Android,Paid Social
U01605,signup,2025-11-23,iOS,Paid Social
U01605,email_verified,2025-11-24,iOS,Paid Social
U01605,profile_completed,2025-11-25,iOS,Paid Social
U01605,trial_started,2025-11-26,iOS,Paid Social
U01605,subscription_started,2025-11-30,iOS,Paid Social
U01606,signup,2025-10-15,iOS,Referral
U01606,email_verified,2025-10-16,iOS,Referral
U01606,profile_completed,2025-10-17,iOS,Referral
U01606,trial_started,2025-10-18,iOS,Referral
U01607,signup,2025-11-01,iOS,Paid Search
U01607,email_verified,2025-11-02,iOS,Paid Search
U01608,signup,2025-10-18,iOS,Paid Search
U01608,email_verified,2025-10-19,iOS,Paid Search
U01608,profile_completed,2025-10-20,iOS,Paid Search
U01609,signup,2025-10-15,iOS,Paid Search
U01609,email_verified,2025-10-16,iOS,Paid Search
U01609,profile_completed,2025-10-17,iOS,Paid Search
U01609,trial_started,2025-10-18,iOS,Paid Search
U01610,signup,2025-11-29,iOS,Referral
U01610,email_verified,2025-11-30,iOS,Referral
U01610,profile_completed,2025-12-01,iOS,Referral
U01610,trial_started,2025-12-02,iOS,Referral
U01611,signup,2025-10-07,Web,Organic
U01611,email_verified,2025-10-08,Web,Organic
U01612,signup,2025-11-27,Web,Organic
U01613,signup,2025-10-10,Web,Organic
U01613,email_verified,2025-10-11,Web,Organic
U01613,profile_completed,2025-10-12,Web,Organic
U01614,signup,2025-10-14,iOS,Organic
U01614,email_verified,2025-10-15,iOS,Organic
U01614,profile_completed,2025-10-16,iOS,Organic
U01615,signup,2025-11-25,iOS,Organic
U01615,email_verified,2025-11-26,iOS,Organic
U01615,profile_completed,2025-11-27,iOS,Organic
U01615,trial_started,2025-11-28,iOS,Organic
U01615,subscription_started,2025-12-02,iOS,Organic
U01616,signup,2025-11-08,Android,Paid Social
U01617,signup,2025-11-27,iOS,Organic
U01617,email_verified,2025-11-28,iOS,Organic
U01618,signup,2025-11-05,Web,Paid Search
U01618,email_verified,2025-11-06,Web,Paid Search
U01618,profile_completed,2025-11-07,Web,Paid Search
U01619,signup,2025-11-09,Android,Paid Search
U01619,email_verified,2025-11-10,Android,Paid Search
U01619,profile_completed,2025-11-11,Android,Paid Search
U01619,trial_started,2025-11-12,Android,Paid Search
U01620,signup,2025-10-05,iOS,Organic
U01620,email_verified,2025-10-06,iOS,Organic
U01620,profile_completed,2025-10-07,iOS,Organic
U01620,trial_started,2025-10-08,iOS,Organic
U01620,subscription_started,2025-10-12,iOS,Organic
U01621,signup,2025-11-11,Web,Paid Search
U01622,signup,2025-10-03,iOS,Paid Social
U01622,email_verified,2025-10-04,iOS,Paid Social
U01622,profile_completed,2025-10-05,iOS,Paid Social
U01623,signup,2025-10-27,iOS,Paid Social
U01623,email_verified,2025-10-28,iOS,Paid Social
U01623,profile_completed,2025-10-29,iOS,Paid Social
U01623,trial_started,2025-10-30,iOS,Paid Social
U01624,signup,2025-11-22,iOS,Organic
U01624,email_verified,2025-11-23,iOS,Organic
U01625,signup,2025-10-06,Android,Paid Search
U01625,email_verified,2025-10-07,Android,Paid Search
U01625,profile_completed,2025-10-08,Android,Paid Search
U01625,trial_started,2025-10-09,Android,Paid Search
U01625,subscription_started,2025-10-13,Android,Paid Search
U01626,signup,2025-10-17,Web,Organic
U01626,email_verified,2025-10-18,Web,Organic
U01627,signup,2025-10-27,Android,Paid Search
U01627,email_verified,2025-10-28,Android,Paid Search
U01627,profile_completed,2025-10-29,Android,Paid Search
U01628,signup,2025-10-08,Web,Paid Social
U01628,email_verified,2025-10-09,Web,Paid Social
U01628,profile_completed,2025-10-10,Web,Paid Social
U01629,signup,2025-10-17,Web,Paid Social
U01629,email_verified,2025-10-18,Web,Paid Social
U01629,profile_completed,2025-10-19,Web,Paid Social
U01629,trial_started,2025-10-20,Web,Paid Social
U01630,signup,2025-10-24,Web,Organic
U01630,email_verified,2025-10-25,Web,Organic
U01630,profile_completed,2025-10-26,Web,Organic
U01630,trial_started,2025-10-27,Web,Organic
U01631,signup,2025-10-28,iOS,Paid Search
U01632,signup,2025-10-29,Web,Organic
U01632,email_verified,2025-10-30,Web,Organic
U01632,profile_completed,2025-10-31,Web,Organic
U01633,signup,2025-11-11,iOS,Organic
U01633,email_verified,2025-11-12,iOS,Organic
U01633,profile_completed,2025-11-13,iOS,Organic
U01633,trial_started,2025-11-14,iOS,Organic
U01633,subscription_started,2025-11-18,iOS,Organic
U01634,signup,2025-10-23,Web,Paid Search
U01635,signup,2025-11-13,Web,Paid Search
U01635,email_verified,2025-11-14,Web,Paid Search
U01635,profile_completed,2025-11-15,Web,Paid Search
U01635,trial_started,2025-11-16,Web,Paid Search
U01636,signup,2025-10-19,iOS,Referral
U01636,email_verified,2025-10-20,iOS,Referral
U01637,signup,2025-11-28,iOS,Paid Search
U01637,email_verified,2025-11-29,iOS,Paid Search
U01638,signup,2025-11-24,Web,Organic
U01638,email_verified,2025-11-25,Web,Organic
U01638,profile_completed,2025-11-26,Web,Organic
U01638,trial_started,2025-11-27,Web,Organic
U01638,subscription_started,2025-12-01,Web,Organic
U01639,signup,2025-10-23,Web,Organic
U01639,email_verified,2025-10-24,Web,Organic
U01639,profile_completed,2025-10-25,Web,Organic
